EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
422388,HART CO.,VENTO,1/30/2013,355,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,70270,C,99,LMK,0,0,NWS Employee, , , ,1,NNE,1,NNE,VENTO,1/30/2013,355,37.44,-85.89,37.44,-85.89,A National Weather Service employee reported trees down along Interstate 65 four miles south of Upton.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",31
422390,BARREN CO.,CAVE CITY,1/30/2013,356,Thunderstorm Wind,51, ,0,0,0,0,KY,CST-6,MG,70270,C,9,LMK,0,0,Trained Spotter, , , ,1,NE,1,NE,CAVE CITY,1/30/2013,356,37.14,-85.96,37.14,-85.96,,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",32
422385,HART CO.,SEYMOUR,1/30/2013,356,Thunderstorm Wind,65, ,0,0,30000,0,KY,CST-6,EG,70270,C,99,LMK,0,0,Emergency Manager, , , ,2,WSW,1,NE,HARDYVILLE,1/30/2013,356,37.1553,-85.8551,37.2566,-85.7901,Several barns sustained wind damage ranging from peeled metal roof panels to complete collapse along and west of U.S. Highway 31E from the Barren County border to near Hardyville.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",33
422395,BARREN CO.,GLASGOW,1/30/2013,356,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,70270,C,9,LMK,0,0,Public, , , ,2,NW,2,NW,GLASGOW,1/30/2013,356,37,-85.92,37,-85.92,The public reported that a downed telephone pole blocked Highway 1297 just north of Highway 1297 in Glasgow.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",34
437620,BARREN CO.,CAVE CITY,1/30/2013,356,Thunderstorm Wind,65, ,0,0,30000,0,KY,CST-6,EG,70270,C,9,LMK,0,0,NWS Storm Survey, , , ,1,ESE,1,ESE,CAVE CITY,1/30/2013,356,37.1257,-85.9564,37.1257,-85.9564,"The roof was ripped off the metal shop of an auto dealership on the south side of Cave City, and a barn was destroyed on the east side of town.","During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",35
422524,BARREN CO.,ROSEVILLE,1/30/2013,359,Thunderstorm Wind,54, ,0,0,0,0,KY,CST-6,MG,70270,C,9,LMK,0,0,COOP Observer, , , ,4,S,4,S,ROSEVILLE,1/30/2013,359,36.8221,-85.92,36.8221,-85.92,An observer measured a 62 mph wind gust.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",36
422389,HARDIN CO.,(FTK)GODMAN AAF FT K,1/30/2013,412,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,MG,70270,C,93,LMK,0,0,Mesonet, , , ,1,SE,1,SE,(FTK)GODMAN AAF FT K,1/30/2013,412,37.89,-85.96,37.89,-85.96,The ASOS at Fort Knox measured a 58 mph wind gust.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",37
422396,METCALFE CO.,EDMONTON,1/30/2013,417,Thunderstorm Wind,52, ,0,0,2000,0,KY,CST-6,EG,70270,C,169,LMK,0,0,Public, , , ,1,W,1,W,EDMONTON,1/30/2013,417,36.98,-85.62,36.98,-85.62,Several trees and power lines were downed in Edmonton. A small outbuilding was blown onto a street.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",38
422386,JEFFERSON CO.,(SDF)STANIFORD FLD L,1/30/2013,426,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,70270,C,111,LMK,0,0,County Official, , , ,2,W,2,W,(SDF)STANIFORD FLD L,1/30/2013,426,38.18,-85.76,38.18,-85.76,Louisville Metrosafe reported several trees downed along the 4500th block of 2nd Street.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",39
422525,OLDHAM CO.,PEWEE VLY,1/30/2013,440,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,70270,C,185,LMK,0,0,Law Enforcement, , , ,0,N,0,N,PEWEE VLY,1/30/2013,440,38.32,-85.48,38.32,-85.48,A tree fell across and downed a power line in Pewee Valley.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",40
422403,ADAIR CO.,COLUMBIA,1/30/2013,443,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,70270,C,1,LMK,0,0,Emergency Manager, , , ,1,W,1,W,COLUMBIA,1/30/2013,443,37.1,-85.31,37.1,-85.31,Numerous trees were downed across Adair County.,"During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",41
422402,ADAIR CO.,SANO,1/30/2013,449,Thunderstorm Wind,60, ,0,0,15000,0,KY,CST-6,EG,70270,C,1,LMK,0,0,Emergency Manager, , , ,1,NNW,1,NNW,SANO,1/30/2013,449,37.12,-85.11,37.12,-85.11,"A barn was flattened.  Nearby, a home sustained gutter damage.","During the evening hours on the 29th of January, low pressure across the southern plains began to intensify and move towards the western Great Lakes. A squall line developed during the evening hours and strengthened after midnight as it moved into western Kentucky and southern Illinois. This line, fueled by unseasonably mild temperatures near 70 degrees, dewpoints around 60, and an intense low level jet of 80kt at 850mb, spawned one of the largest January tornadic outbreaks on record across the Lower Ohio Valley. This line entered west central Kentucky around 2 am January 30th, exiting the Bluegrass and Lake Cumberland Regions during the pre-dawn hours. Several circulations along the squall line produced tornadoes. In addition, strong synoptic southerly winds right ahead and along this line produced localized wind damage.",42
